0,0,22:55:47,6521429.076406073,707013.067299416,95
0,1,22:56:17,6521934.49908899,707583.3180983909,95
0,2,22:56:47,6522204.275734825,708305.6839113566,95
0,3,22:57:17,6522150.44146838,709101.4192281608,95
0,4,22:57:47,6522148.177421176,709933.0023042496,95
0,5,22:58:15,6521703.181403203,710561.2382777325,95
0,6,22:58:17,6521675.848065844,710591.1242130768,95
0,7,22:58:37,6521442.692646057,711042.1132388486,95
0,8,22:58:47,6521601.705566958,711247.0678082663,95
0,9,22:59:17,6522186.157964379,711743.7247865744,95
0,10,22:59:47,6522513.012029404,712460.0780726564,95
0,11,23:00:17,6522901.713464512,713154.6254527675,95
0,12,23:00:47,6523557.587725564,713680.406877299,95
0,13,23:01:00,6523847.782188363,713857.6854483627,95
0,14,23:01:17,6524298.80201501,713932.1827606526,95
0,15,23:01:47,6525044.594063027,714236.4159182655,95
0,16,23:02:17,6525646.6075129155,714790.2811754047,95
0,17,23:02:47,6526090.249013945,715223.4259124584,95
0,18,23:03:17,6526481.461669652,715508.7834629803,95
0,19,23:03:47,6527079.818407903,715914.6365539007,95
0,20,23:04:17,6527311.702324137,716710.968574601,95
0,21,23:04:47,6527762.971999489,717264.9165607723,95
0,22,23:05:17,6528227.93758923,717623.123912619,95
0,23,23:05:47,6528571.466352063,717910.5857852816,95
0,24,23:06:17,6528933.23209689,718211.487068992,95
0,25,23:06:47,6529556.612258334,718429.2423100087,95
0,26,23:07:17,6530327.995250821,718560.1444056614,95
0,27,23:07:47,6531061.83893466,718911.064873824,95
0,28,23:08:17,6531701.301972411,719361.649723958,95
0,29,23:08:47,6532294.27433759,719642.8677502177,95
0,30,23:09:17,6532735.313538276,719657.9179479029,95
0,31,23:09:30,6532930.642253632,719557.4524921111,95
0,32,23:09:47,6533128.287833883,719282.5746346494,95
0,33,23:10:17,6533591.125726905,718737.1500789274,95
0,34,23:10:47,6534362.266069678,718501.805348221,95
0,35,23:11:17,6535014.915849589,718320.7213008989,95
0,36,23:11:47,6535658.918012005,717973.6975605028,95
0,37,23:12:17,6536114.643580549,717708.4526467413,60
0,38,23:12:47,6536458.35846946,717506.2088846522,60
0,39,23:13:17,6536755.836394364,717335.0962665648,40
0,40,23:13:47,6537048.9888795465,717163.7886987743,40
0,41,23:14:17,6537361.063284337,716978.3820039124,40
0,42,23:14:47,6537666.0309493225,716868.3632614522,40
0,43,23:15:17,6537849.558119387,716795.1766719002,40
0,44,23:15:47,6538137.343223962,716716.8027407142,40
0,45,23:16:17,6538541.622111209,716749.8199999136,40
0,46,23:16:27,6538673.886385903,716790.3733994487,40
0,47,23:16:42,6538734.95967583,716996.5726350063,40
0,48,23:16:47,6538722.602342075,717063.2012173797,40
0,49,23:17:14,6538880.984425714,717444.4404816937,60
0,50,23:17:17,6538921.403334657,717474.4321945158,60
0,51,23:17:47,6539384.7485574605,717643.9069279227,60
0,52,23:18:17,6539709.2230433235,718209.0023104602,60
0,53,23:18:47,6540038.760473326,718795.9658975378,95
0,54,23:19:17,6540416.309407806,719456.6794001819,95
0,55,23:19:47,6540756.820660127,720099.2281218419,95
0,56,23:20:17,6541064.410930114,720294.7429332309,95
0,57,23:20:47,6541537.6607697485,720365.7480930618,95
0,58,23:21:17,6541934.445431685,720592.1276422988,95
0,59,23:21:47,6542296.049125896,720803.3926051927,95
0,60,23:22:17,6542808.250644871,721084.6519935111,115
0,61,23:22:47,6543526.157874635,721431.3666085766,115
0,62,23:23:17,6544186.159967804,721746.303789203,115
0,63,23:23:47,6544776.936676703,722035.1252293526,115
0,64,23:24:17,6545290.68143877,722441.7160991675,115
0,65,23:24:47,6545707.8717944175,723122.611099104,115
0,66,23:25:17,6546166.593462242,723830.7615234574,115
0,67,23:25:47,6546857.853010159,724284.8493288053,115
0,68,23:26:17,6547690.117883513,724424.8205241407,115
0,69,23:26:47,6548493.765561094,724705.2517383723,115
0,70,23:27:17,6549244.660266956,725128.8067133409,115
0,71,23:27:47,6549988.982175509,725547.8898583382,115
0,72,23:28:17,6550734.895903155,725933.4842313182,115
0,73,23:28:47,6551528.9391271155,726251.854722556,115
0,74,23:29:17,6552307.671592224,726559.7306846967,115
0,75,23:29:47,6553088.179254537,726784.6744111797,115
0,76,23:30:17,6553908.792268436,726748.383426021,115
0,77,23:30:47,6554744.967908654,726694.9506794786,115
0,78,23:31:17,6555596.355876351,726723.4277082339,115
0,79,23:31:47,6556347.406653569,727080.3684586461,115
0,80,23:32:17,6557129.828518696,727324.3475133039,115
0,81,23:32:47,6557971.309687143,727390.5463803643,115
0,82,23:33:17,6558700.811579054,727712.0995109228,115
0,83,23:33:47,6559505.260123357,728065.9545267384,115
0,84,23:34:17,6560297.948055806,728244.6833404776,115
0,85,23:34:47,6561063.926271798,728417.1276351556,115
0,86,23:35:17,6561923.830213301,728606.1337060125,115
0,87,23:35:47,6562750.704651717,728788.7201372717,115
0,88,23:36:17,6563578.980531158,728911.4735646178,115
0,89,23:36:47,6564266.853570722,729002.1692244522,115
0,90,23:37:17,6564854.078701762,729135.7843216432,115
0,91,23:37:47,6565630.243269615,729416.4077080213,115
0,92,23:38:17,6566364.175241159,729690.324874254,115
0,93,23:38:47,6567076.385564243,729937.5301961314,115
0,94,23:39:17,6567908.632013324,730178.6720573921,115
0,95,23:39:47,6568717.816997597,730460.0529089642,115
0,96,23:40:17,6569507.670766172,730763.0310901558,115
0,97,23:40:47,6570331.20848541,731001.1225611775,115
0,98,23:41:17,6571176.17571356,731013.6615247213,115
0,99,23:41:47,6571840.453285067,731061.6506140141,115
0,100,23:42:17,6572520.297917385,731174.218404264,115
0,101,23:42:47,6573335.959725103,731310.1126332523,115
0,102,23:43:17,6574163.150692528,731476.866761835,115
0,103,23:43:47,6574923.998893734,731786.6709911309,115
0,104,23:44:17,6575633.966334287,732089.5723146081,115
0,105,23:44:47,6576401.661041281,732384.9719446308,115
0,106,23:45:17,6577212.687772319,732636.2152473291,115
0,107,23:45:47,6577996.073594054,732878.0873858078,115
0,108,23:46:17,6578783.781336361,733119.9884124016,115
0,109,23:46:47,6579594.939463017,733359.6588247141,115
0,110,23:47:17,6580394.781950578,733619.4886489097,115
0,111,23:47:47,6581190.321289,733908.4377267966,115
0,112,23:48:17,6581981.465534862,734200.293973804,115
0,113,23:48:47,6582771.528525906,734490.6332549996,115
0,114,23:49:17,6583563.834403819,734779.6239430042,115
0,115,23:49:47,6584363.940837277,735071.7905165077,115
0,116,23:50:17,6585096.013779115,735365.3673555922,115
0,117,23:50:47,6585774.404496054,735698.6664917388,115
0,118,23:51:17,6586529.399421077,736068.82677117,115
0,119,23:51:47,6587287.4249118995,736441.9738226691,115
0,120,23:52:17,6588025.1399392905,736800.1673776859,115
0,121,23:52:47,6588638.54285325,737091.3100756519,115
0,122,23:53:17,6589372.869240903,737446.5423047843,115
0,123,23:53:47,6590132.154582061,737821.3336009567,115
0,124,23:54:17,6590932.125951905,738211.7309810468,115
0,125,23:54:47,6591694.779879497,738583.8237525537,115
0,126,23:55:17,6592464.911236537,738963.4109575057,115
1,0,20:49:15,6409223.670103943,746309.9089524575,60
1,1,20:49:44,6408727.442483948,746368.1279623585,60
1,2,20:50:12,6408220.731650568,746437.4678300661,60
1,3,20:50:51,6407433.3042740505,746541.6810073132,60
1,4,20:51:26,6406753.42881021,746631.2029415773,60
1,5,20:52:16,6405755.772004236,746764.5407825463,60
1,6,20:52:45,6405173.467888842,746843.5343868653,60
1,7,20:53:14,6404605.755189698,746915.7252134029,60
1,8,20:53:41,6404102.948406711,747015.2782327079,60
1,9,20:54:07,6403596.460278271,747129.0252680386,60
1,10,20:54:35,6403058.562891202,747157.4257431038,60
1,11,20:55:20,6402372.485065178,746480.3601833235,60
1,12,20:55:40,6402159.876350224,746245.5574684693,60
1,13,20:56:46,6401202.842942493,745673.874561416,95
1,14,20:57:30,6400253.339632127,745346.3891255539,95
1,15,20:58:18,6399323.228716979,745042.3726402118,95
1,16,20:58:42,6398833.666114343,745136.5254865244,95
1,17,20:59:29,6397836.493825594,744974.368751267,95
1,18,20:59:58,6397234.523858981,744873.6112869862,95
1,19,21:00:04,6397136.153127501,744898.461778737,95
1,20,21:00:30,6396901.547115143,745229.7889840173,95
1,21,21:00:57,6396382.3892593095,745132.3659945517,95
1,22,21:01:29,6395736.335659255,745014.7332887214,95
2,0,21:57:44,6057615.744320195,372339.84260739776,115
2,1,21:58:44,6058990.600844351,373036.2667515405,115
2,2,21:59:44,6060540.022460751,373576.9358520498,115
2,3,22:00:44,6062089.970555039,374134.47505302774,95
2,4,22:01:44,6063454.632243341,374931.3194531911,95
2,5,22:02:44,6064982.650028711,375499.2150907329,115
2,6,22:03:44,6066553.524608975,375985.1131465094,95
